AREA,PERIMETER,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,MAPLABEL,DESCRIPTN,UNIT_NAME,TERRANE,ERA,SUBDIV,AREA_CALC
11673245.32589999959,22522.30775940000,BG,AB,MGS,"20101215","473535","5306661","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"11682235"
8064972.83985999972,23080.47183460000,BG,AB,MGS,"20101215","584491","5305630","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"8070022"
3266002.60877999989,8545.08029031000,BG,AB,MGS,"20101215","564440","5306963","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"3268351"
161872534.52099999785,110281.45894900001,BG,AB,MGS,"20101215","462221","5299419","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"161993780"
578183.98462300003,4372.59752734000,BG,AB,MGS,"20101215","461938","5307396","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"578624"
24146.51242880000,622.47136125700,BG,AB,MGS,"20101215","736341","5307489","15",Mmg,Gabbroic intrusion,,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"24133"
9694307.91868999973,15786.08323170000,BG,AB,MGS,"20101215","589083","5306217","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"9700183"
622124.78950199997,3076.47497594000,BG,AB,MGS,"20101215","436115","5306925","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"622560"
5172494.94689999986,17208.62172040000,BG,AB,MGS,"20101215","513337","5307036","15",Asd,"Syenitic, monzodioritic, or dioritic pluton",Gheen pluton,massive to weakly foliated,Neoarchean,Superior Province,"5176618"
733229.22843300004,5765.14422965000,BG,AB,MGS,"20101215","585309","5306813","15",Aif,Iron-formation,,Wawa subprovince,Neoarchean,Superior Province,"733685"
707703.06249799998,4406.40470563000,BG,AB,MGS,"20101215","728989","5306748","15",Mmf,Felsic intrusion,granophyre intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"707357"
62497070.58879999816,46140.64495790000,BG,AB,MGS,"20101215","470763","5302474","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"62545556"
120242083.78300000727,92738.76225430000,BG,AB,MGS,"20101215","435406","5296478","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"120328635"
1048563.37592999998,4409.45049851000,BG,AB,MGS,"20101215","592811","5306734","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"1049184"
43855747.10029999912,63192.52908770000,BG,AB,MGS,"20101215","229901","5297698","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wabigoon subprovince,Neoarchean,Superior Province,"43810577"
19976384.72480000183,17931.36293650000,BG,AB,MGS,"20101215","312468","5305314","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"19975093"
3170033.31913999980,10609.92507410000,BG,AB,MGS,"20101215","558147","5306800","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",,Quetico subprovince,Neoarchean,Superior Province,"3172298"
4834592.84360000025,8145.13024661000,BG,AB,MGS,"20101215","505860","5305962","15",Asd,"Syenitic, monzodioritic, or dioritic pluton",,massive to weakly foliated,Neoarchean,Superior Province,"4838458"
651465.78176499996,5761.42602274000,BG,AB,MGS,"20101215","562874","5306634","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"651893"
599485.04687399999,3419.04477459000,BG,AB,MGS,"20101215","718081","5306302","15",Mmf,Felsic intrusion,Duluth Complex felsic rocks,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"599263"
14560647.13429999910,30556.96623740000,BG,AB,MGS,"20101215","520798","5305532","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"14571994"
67934335.85310000181,49694.49470820000,BG,AB,MGS,"20101215","653810","5301223","15",Mfg,"Granophyre, ferromonzodiorite, leucogabbro",Beth Lake granophyre,Duluth Complex-Felsic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"67949090"
9430089.95398999937,24326.46265730000,BG,AB,MGS,"20101215","564275","5305535","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"9436845"
71770594.88240000606,38038.30098250000,BG,AB,MGS,"20101215","418409","5301813","15",Agt,"Tonalite, diorite and granodiorite",Island Lake batholith,foliated to gneissic,Neoarchean,Superior Province,"71811728"
1385835.53664999991,12028.90237330000,BG,AB,MGS,"20101215","579508","5304925","15",Akv,"Knife Lake Group volcanic flows, breccia, and tuff; hornblende-bearing",Knife Lake Group,Wawa subprovince,Neoarchean,Superior Province,"1386729"
10121749.88629999943,27190.82641770000,BG,AB,MGS,"20101215","560592","5305277","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"10129195"
40967012.55669999868,38600.26990430000,BG,AB,MGS,"20101215","476816","5303662","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"40999600"
986871.97948600003,21339.74948560000,BG,AB,MGS,"20101215","703157","5303462","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"986663"
15682154.26569999941,15825.86715180000,BG,AB,MGS,"20101215","308526","5303522","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",,massive to weakly foliated,Neoarchean,Superior Province,"15680378"
512406.80436700000,4048.03328927000,BG,AB,MGS,"20101215","479984","5306208","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"512795"
430200.57103100000,3350.62428104000,BG,AB,MGS,"20101215","592489","5306018","15",Acv,Calc-alkalic volcanic and volcaniclastic rocks,Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"430455"
24913279.95989999920,33825.38287010000,BG,AB,MGS,"20101215","589710","5301948","15",Aqm,"Quartz monzonite, monzonite, granodiorite; non-magnetic",Giants Range batholith,massive to weakly foliated,Neoarchean,Superior Province,"24928551"
574214.62068399996,4170.39623172000,BG,AB,MGS,"20101215","590707","5305861","15",Aqm,"Quartz monzonite, monzonite, granodiorite; non-magnetic",,massive to weakly foliated,Neoarchean,Superior Province,"574560"
10127603.41369999945,16001.30258950000,BG,AB,MGS,"20101215","513546","5303870","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"10135799"
1941478.58559000003,7210.05276715000,BG,AB,MGS,"20101215","557962","5305877","15",Aql,"Lac La Croix Granite; locally pegmatitic and magnetic",,Quetico subprovince,Neoarchean,Superior Province,"1942862"
45658538.10769999772,35277.50778960000,BG,AB,MGS,"20101215","718805","5302754","15",Mnu,Undifferentiated mafic to felsic lava flows,Upper NE sequence volcanic rocks n.p.,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"45640515"
13943520.95490000024,23816.10845200000,BG,AB,MGS,"20101215","519767","5303419","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"13954535"
599229.05125599995,4365.76563508000,BG,AB,MGS,"20101215","648676","5304589","15",Mfg,"Granophyre, ferromonzodiorite, leucogabbro",Beth Lake granophyre,Duluth Complex-Felsic series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"599383"
107956.93768500000,5001.91385745000,BG,AB,MGS,"20101215","702363","5305350","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"107939"
15310400.63959999941,25979.87788480000,BG,AB,MGS,"20101215","593923","5302971","15",Aqm,"Quartz monzonite, monzonite, granodiorite; non-magnetic",Giants Range batholith,massive to weakly foliated,Neoarchean,Superior Province,"15319330"
711152.37342700001,4634.88691010000,BG,AB,MGS,"20101215","539506","5305480","15",Agt,"Tonalite, diorite and granodiorite",,foliated to gneissic,Neoarchean,Superior Province,"711695"
2278531.17187000019,6318.86423268000,BG,AB,MGS,"20101215","713317","5305199","15",Mmf,Felsic intrusion,Duluth Complex felsic rocks,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"2277812"
2498024.14723999985,12365.54970950000,BG,AB,MGS,"20101215","745156","5304237","15",Mmg,Gabbroic intrusion,diabas,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"2496346"
67651672.17329999804,52664.39017750000,BG,AB,MGS,"20101215","582609","5296321","15",Aqm,"Quartz monzonite, monzonite, granodiorite; non-magnetic",Giants Range batholith,massive to weakly foliated,Neoarchean,Superior Province,"67694192"
8485363.94861000031,19903.42037020000,BG,AB,MGS,"20101215","582023","5304370","15",Acv,Calc-alkalic volcanic and volcaniclastic rocks,,Wawa subprovince,Neoarchean,Superior Province,"8490802"
5424798.74158000015,18610.91954520000,BG,AB,MGS,"20101215","552661","5305096","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Basswood Lake sequence,Wawa subprovince,Neoarchean,Superior Province,"5428412"
366701.07054099999,5592.73747974000,BG,AB,MGS,"20101215","555112","5305381","15",Aqs,"Biotite schist, paragneiss, and schist-rich migmatite",,Quetico subprovince,Neoarchean,Superior Province,"366964"
47356023.17469999939,39587.26545620000,BG,AB,MGS,"20101215","228939","5301171","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wabigoon subprovince,Neoarchean,Superior Province,"47306392"
31606024.61679999903,138291.75892100000,BG,AB,MGS,"20101215","552006","5303462","15",Acv,Calc-alkalic volcanic and volcaniclastic rocks,Basswood Lake sequence,Wawa subprovince,Neoarchean,Superior Province,"31628960"
5852480.63650000002,14078.01057190000,BG,AB,MGS,"20101215","587495","5304502","15",Acv,Calc-alkalic volcanic and volcaniclastic rocks,Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"5856070"
9814494.84682999924,32090.18057680000,BG,AB,MGS,"20101215","555908","5304391","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",Basswood Lake sequence,Wawa subprovince,Neoarchean,Superior Province,"9821590"
29723263.98440000042,44701.09732700000,BG,AB,MGS,"20101215","625528","5302531","15",Mlg,Gabbro,Wilder Lake intrusion,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"29735630"
184339.10937500000,1795.03352753000,BG,AB,MGS,"20101215","728838","5305015","15",Mnu,Undifferentiated mafic to felsic lava flows,,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"184249"
817585.26123800001,6298.41033882000,BG,AB,MGS,"20101215","601414","5303818","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"818031"
1316833.48500000010,6476.25402361000,BG,AB,MGS,"20101215","557078","5304769","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Basswood Lake sequence,Wawa subprovince,Neoarchean,Superior Province,"1317747"
2165907.76283999998,23427.42607640000,BG,AB,MGS,"20101215","705026","5301080","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"2165421"
18594577.52899999917,49547.04845660000,BG,AB,MGS,"20101215","732772","5302675","15",Mmg,Gabbroic intrusion,,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"18585093"
1526388.47314999998,8335.72847304000,BG,AB,MGS,"20101215","572537","5304471","15",Auv,Ultramafic to mafic volcanic and hypabyssal intrusive rocks,Newton Lake Formation,Wawa subprovince,Neoarchean,Superior Province,"1527214"
823368.29687800002,10578.36871830000,BG,AB,MGS,"20101215","709850","5303628","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"823134"
612349.48437600001,3943.40474699000,BG,AB,MGS,"20101215","646670","5303802","15",Mvu,Undifferentiated volcanic rocks and volcanic hornfels,volcanic hornfels,North Shore Volcanic Group-lower sequence,Mesoproterozoic,Keweenawan Supergroup,"612515"
7629093.02601000015,43656.76018090000,BG,AB,MGS,"20101215","555429","5303271","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"7634694"
84773435.95540000498,84701.28151270001,BG,AB,MGS,"20101215","665528","5288459","15",Mnu,Undifferentiated mafic to felsic lava flows,NSVG undifferentiated n.p.,North Shore Volcanic Group-upper sequence,Mesoproterozoic,Keweenawan Supergroup,"84782472"
13488067.87829999998,28494.19428520000,BG,AB,MGS,"20101215","522911","5302955","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"13498659"
1481334.62500000000,4733.31055441000,BG,AB,MGS,"20101215","713398","5304305","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"1480864"
73495267.28970000148,41383.17348890000,BG,AB,MGS,"20101215","453359","5300572","15",Agr,Granitic intrusion,Effie pluton,massive to weakly foliated,Neoarchean,Superior Province,"73549671"
2533500.73366999999,27139.68231760000,BG,AB,MGS,"20101215","676480","5302883","15",Mmd,"Diabase, gabbro, ferromonzodiorite sills, dikes",diabase to gabbro intrusion,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"2533515"
3602369.90625000000,10500.97096530000,BG,AB,MGS,"20101215","713789","5302797","15",Mmf,Felsic intrusion,Duluth Complex felsic rocks,Miscellaneous intrusions,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"3601178"
752100503.68200004101,353548.72483299999,BG,AB,MGS,"20101215","261677","5295663","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa and Wabigoon subprovince,Neoarchean,Superior Province,"751779474"
30251142.00879999995,35079.10265930000,BG,AB,MGS,"20101215","573770","5302119","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"30270996"
425305.89150000003,6309.05508312000,BG,AB,MGS,"20101215","568817","5304314","15",Aag,"Mafic to ultramafic hypabyssal intrusive complexes; gabbro, anorthosite",,Wawa subprovince,Neoarchean,Superior Province,"425598"
97901.96606290000,2274.48960646000,BG,AB,MGS,"20101215","569994","5304428","15",Acv,Calc-alkalic volcanic and volcaniclastic rocks,,Wawa subprovince,Neoarchean,Superior Province,"97968"
529625.85618899995,9309.95709578000,BG,AB,MGS,"20101215","530714","5303787","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"530035"
529651.14818300004,3784.41067322000,BG,AB,MGS,"20101215","597932","5304183","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"529950"
1360888.57725000009,8932.52902241000,BG,AB,MGS,"20101215","569130","5303967","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"1361822"
9755867.96876000054,13773.28148880000,BG,AB,MGS,"20101215","615412","5302288","15",Mlg,Gabbro,Lake Three intrusion,Duluth Complex-Layered series,Mesoproterozoic,Midcontinent Rift Intrusive Supersuite,"9760543"
1075264.29689999996,5854.50800404000,BG,AB,MGS,"20101215","576841","5304117","15",Akv,"Knife Lake Group volcanic flows, breccia, and tuff; hornblende-bearing",,Wawa subprovince,Neoarchean,Superior Province,"1075973"
7756294.49270000029,47992.31184790000,BG,AB,MGS,"20101215","559041","5301399","15",Asc,"Conglomerate, lithic sandstone, graywacke, mudstone",Knife Lake Group,Wawa subprovince,Neoarchean,Superior Province,"7762052"
147247377.95399999619,183045.79316100001,BG,AB,MGS,"20101215","539527","5299317","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"147362622"
3083238.23847999983,10957.77182120000,BG,AB,MGS,"20101215","569504","5302933","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",Upper Ely Greenstone,Wawa subprovince,Neoarchean,Superior Province,"3085336"
200826834.55899998546,104138.67530100000,BG,AB,MGS,"20101215","372382","5296213","15",Amv,"Mafic metavolcanic rocks; minor volcaniclastic and hypabyssal intrusions",,Wawa subprovince,Neoarchean,Superior Province,"200909194"
